country_name,country_code,indicator_name,indicator_code, debt 
"Macedonia, FYR",MKD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 83,064,136.90 "
Azerbaijan,AZE,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 466,096,813.90 "
Zimbabwe,ZWE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 461,632,253.70 "
Madagascar,MDG,"Disbursements on external debt, long-term (DIS, current US$)",yes," 446,922,027.40 "
Madagascar,MDG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 25,558,623.10 "
Madagascar,MDG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 120,000.00 "
Madagascar,MDG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 34,102,362.90 "
Madagascar,MDG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 201,529,156.10 "
Madagascar,MDG,"PPG, bilateral (INT, current US$)",yes," 3,611,119.10 "
Madagascar,MDG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 11,734,526.60 "
Madagascar,MDG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 3,043,823.40 "
,MDG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 60,669,367.30 "
Madagascar,MDG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 240,358,091.60 "
Madagascar,MDG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 18,687,622.30 "
Madagascar,MDG,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 576,061.80 "
,MDG,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,
Madagascar,MDG,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 96,058.30 "
Madagascar,MDG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 12,310,588.40 "
Madagascar,MDG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 5,034,779.70 "
Madagascar,MDG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 3,139,881.70 "
Senegal,SEN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 444,722,556.00 "
,UGA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 419,148,117.60 "
Malawi,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 132,165,820.50 "
,MWI,,DT.INT.DLXF.CD," 19,391,773.50 "
Malawi,MWI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 21,762,541.70 "
Malawi,MWI,,DT.DIS.BLAT.CD," 26,559,943.30 "
Malawi,MWI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 7,850,229.40 "
Malawi,MWI,,DT.AMT.MLAT.CD," 35,659,831.40 "
Malawi,MWI,"PPG, multilateral (DIS, current US$)",yes,
Malawi,MWI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 11,541,544.10 "
Zimbabwe,ZWE,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 363,140,133.80 "
Maldives,MDV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 324,159,093.30 "
Maldives,MDV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 50,631,355.70 "
Maldives,MDV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 8,609,000.00 "
Maldives,MDV,"PPG, bilateral (AMT, current US$)",yes," 48,054,924.50 "
,MDV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 171,056,385.20 "
Maldives,MDV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 17,789,090.50 "
Maldives,,,DT.AMT.PBND.CD, -   
Maldives,MDV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 17,500,000.00 "
Maldives,MDV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 13,237,105.90 "
Maldives,MDV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 628,108.30 "
Maldives,,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 17,896,143.50 "
Maldives,MDV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 58,337,708.10 "
Maldives,MDV,"PPG, multilateral (INT, current US$)",yes," 6,105,156.90 "
,MDV,"PPG, private creditors (AMT, current US$)",yes," 13,237,105.90 "
Maldives,MDV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 18,128,108.30 "
Gabon,GAB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 333,316,988.80 "
Syrian Arab Republic,SYR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 307,261,900.00 "
Mali,MLI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 602,617,562.30 "
Mali,MLI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 49,454,533.00 "
Mali,MLI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 80,562,273.40 "
Mali,MLI,,DT.DIS.BLAT.CD," 174,563,540.60 "
Mali,MLI,,DT.INT.BLAT.CD," 14,961,901.10 "
,MLI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 68,120.20 "
Mali,MLI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD, -   
Mali,MLI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 135,472,245.90 "
Mali,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 428,054,021.70 "
,MLI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 34,492,631.90 "
Mali,MLI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
Mali,MLI,"PPG, private creditors (INT, current US$)",yes, -   
Cote d'Ivoire,CIV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 278,448,060.80 "
Mauritania,MRT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 587,173,043.90 "
Mauritania,MRT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 92,943,151.50 "
Mauritania,MRT,,DT.AMT.BLAT.CD," 197,041,185.10 "
Mauritania,MRT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,
Mauritania,MRT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 39,896,318.90 "
Mauritania,MRT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Mauritania,MRT,"PPG, multilateral (DIS, current US$)",yes," 324,279,153.70 "
Mauritania,MRT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 53,046,832.60 "
Mauritania,MRT,,DT.DIS.OFFT.CD," 587,173,043.90 "
Mauritania,MRT,,DT.AMT.DLXF.CD," 381,449,405.30 "
Mauritius,MUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 58,239,434.10 "
Mauritius,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 439,563,477.80 "
Mauritius,MUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 415,091,000.00 "
Mauritius,MUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 113,174,983.30 "
Mauritius,MUS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 43,276,477.10 "
Mauritius,MUS,,DT.INT.BLAT.CD," 13,702,507.50 "
Mauritius,MUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 5,462,211.90 "
Mauritius,MUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 170,300.60 "
Mauritius,MUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 74,568,335.50 "
Mauritius,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 14,962,957.00 "
Mauritius,MUS,"PPG, multilateral (INT, current US$)",yes," 10,599,669.70 "
,MUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 5,462,211.90 "
Mauritius,MUS,,DT.INT.PRVT.CD," 170,300.60 "
"Congo, Dem. Rep.",COD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 259,836,541.40 "
Kosovo,XKX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 232,317,825.80 "
Mexico,MEX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 647,628,548.10 "
Mexico,MEX,,DT.INT.DLXF.CD," 19,267,966,623.00 "
Mexico,MEX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 5,466,172,888.00 "
Mexico,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 382,457,219.10 "
Mexico,MEX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 10,959,800.00 "
Mexico,MEX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 59,839,853.40 "
Mexico,MEX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 17,109,552,313.00 "
Mexico,MEX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 12,310,714,653.00 "
Mexico,MEX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 1,462,493,108.00 "
Mexico,MEX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 751,107,387.10 "
Mexico,MEX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 864,181,883.50 "
,MEX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 636,668,748.10 "
Mexico,MEX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Mexico,MEX,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 60,481,214.40 "
Mexico,MEX,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 69,812,433.00 "
Mexico,MEX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 18,632,526,634.00 "
Mexico,MEX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 13,131,634,473.00 "
"Congo, Rep.",COG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 225,882,395.60 "
Mali,MLI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 216,102,639.50 "
Moldova,MDA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 442,210,632.80 "
,MDA,,DT.INT.DLXF.CD," 130,618,875.20 "
Moldova,MDA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 107,393,000.00 "
Moldova,MDA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 52,456,210.60 "
,MDA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 31,959,827.10 "
Moldova,MDA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 3,292,727.30 "
Moldova,,,DT.AMT.PCBK.CD," 551,019.70 "
Moldova,MDA,"PPG, commercial banks (INT, current US$)",yes," 55,167.80 "
,MDA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 135,842,865.50 "
Moldova,MDA,"PPG, multilateral (DIS, current US$)",yes," 410,250,805.70 "
Moldova,MDA,,DT.INT.MLAT.CD," 19,877,980.10 "
Moldova,MDA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 551,019.70 "
Moldova,MDA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,
Bhutan,BTN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 213,258,536.90 "
Honduras,HND,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 210,406,059.70 "
Mongolia,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 337,260,763.60 "
Mongolia,MNG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,
Mongolia,MNG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 596,718,000.00 "
Mongolia,MNG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 52,159,543.50 "
Mongolia,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 122,040,716.90 "
Mongolia,MNG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 23,580,386.50 "
Mongolia,MNG,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Mongolia,,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 203,124,000.00 "
Mongolia,MNG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 80,000,000.00 "
Mongolia,MNG,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 1,259,265.00 "
Mongolia,MNG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 17,811,674.50 "
Mongolia,MNG,,DT.AMT.MLAT.CD," 75,937,145.90 "
,MNG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,
Mongolia,MNG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 35,814,921.50 "
,MNG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 80,000,000.00 "
,MNG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 1,259,265.00 "
Mongolia,MNG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 220,935,674.50 "
Chad,TCD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 178,106,958.00 "
Algeria,DZA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 171,185,188.10 "
Montenegro,MNE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 251,048,938.50 "
Montenegro,MNE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 104,386,053.00 "
Montenegro,MNE,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,
Montenegro,MNE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 127,450,152.90 "
Montenegro,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 159,653,202.40 "
Montenegro,MNE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 20,505,157.30 "
Montenegro,MNE,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 335,804,000.00 "
Montenegro,MNE,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 61,972,628.20 "
Montenegro,MNE,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 81,065,238.70 "
Montenegro,MNE,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 7,085,884.00 "
Montenegro,,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 77,948,064.80 "
Montenegro,MNE,,DT.DIS.MLAT.CD," 91,395,736.10 "
Montenegro,MNE,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 10,777,144.60 "
Montenegro,MNE,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 6,288,038.90 "
Montenegro,MNE,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 265,045.30 "
Montenegro,MNE,,DT.AMT.PRVT.CD," 423,157,277.60 "
Montenegro,MNE,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,
Niger,NER,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 153,947,964.40 "
Tunisia,TUN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 153,485,420.00 "
,MAR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,971,794,584.00 "
Morocco,MAR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 988,479,361.50 "
Morocco,,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 153,363,000.00 "
,MAR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 742,287,180.60 "
Morocco,MAR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 381,225,311.40 "
Morocco,MAR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 147,741,097.60 "
Morocco,MAR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Morocco,MAR,,DT.INT.PBND.CD,
Morocco,MAR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,
Morocco,MAR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 78,436,344.80 "
Morocco,MAR,,DT.INT.PCBK.CD," 115,518,403.20 "
Morocco,MAR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Morocco,MAR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 1,512,132,928.00 "
Morocco,MAR,,DT.INT.MLAT.CD," 296,913,749.40 "
Morocco,MAR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 10,291,875.10 "
Morocco,MAR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 4,412,611.30 "
Morocco,MAR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 333,909,828.20 "
Morocco,MAR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 78,436,344.80 "
,MAR,"PPG, private creditors (INT, current US$)",yes,
Burkina Faso,BFA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 146,882,229.00 "
Jamaica,JAM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 143,847,810.00 "
,MOZ,,DT.DIS.DLXF.CD," 749,659,443.70 "
Mozambique,MOZ,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 184,653,722.70 "
,MOZ,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 307,444,585.40 "
Mozambique,MOZ,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 428,319,700.70 "
Mozambique,MOZ,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 89,226,721.50 "
Mozambique,MOZ,"PPG, bonds (AMT, current US$)",yes,
Mozambique,MOZ,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,
Mozambique,MOZ,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 200,988,925.70 "
,MOZ,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 46,219,486.90 "
Mozambique,MOZ,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 7,893,817.20 "
Mozambique,MOZ,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
,MOZ,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 275,120,256.10 "
,MOZ,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Mozambique,MOZ,,DT.DIS.OFFT.CD," 703,439,956.80 "
Mozambique,MOZ,,DT.AMT.PROP.CD,
Mozambique,MOZ,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Mozambique,MOZ,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 203,259,684.60 "
Mozambique,MOZ,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 46,219,486.90 "
Mozambique,MOZ,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 61,515,799.70 "
Botswana,BWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 137,995,908.00 "
Myanmar,,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,246,429,044.00 "
Myanmar,MMR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 240,557,887.70 "
Myanmar,MMR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 86,000.00 "
,MMR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 519,713,545.70 "
Myanmar,,"PPG, bilateral (DIS, current US$)",yes," 704,626,596.30 "
Myanmar,MMR,"PPG, bilateral (INT, current US$)",yes," 217,742,156.00 "
Myanmar,MMR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 30,569,845.20 "
,MMR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 541,802,448.00 "
,MMR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 21,203,731.70 "
Myanmar,MMR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD, -   
Myanmar,MMR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Myanmar,MMR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, -   
Myanmar,MMR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 1,526,000.00 "
Myanmar,MMR,,DT.AMT.DLXF.CD," 559,727,724.20 "
Maldives,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 124,022,584.10 "
Nepal,NPL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 854,955,604.00 "
Nepal,NPL,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 63,814,504.00 "
,NPL,,DT.INT.DPNG.CD," 3,143,000.00 "
Nepal,NPL,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Nepal,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 211,256,468.10 "
Nepal,NPL,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
,NPL,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 163,747,512.90 "
Nepal,NPL,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 643,699,135.90 "
Nepal,NPL,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 52,550,852.20 "
Guyana,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 108,264,665.50 "
,MDG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 107,783,128.80 "
Nicaragua,NIC,"Disbursements on external debt, long-term (DIS, current US$)",yes," 710,353,661.50 "
Nicaragua,NIC,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 281,975,237.40 "
Nicaragua,NIC,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 165,274,000.00 "
Nicaragua,NIC,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 33,414,678.50 "
Nicaragua,NIC,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 91,410,630.20 "
Nicaragua,NIC,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 9,117,269.50 "
Nicaragua,,"PPG, commercial banks (AMT, current US$)",yes," 105,260.30 "
Nicaragua,NIC,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,
Nicaragua,NIC,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 69,559.40 "
,NIC,,DT.AMT.MLAT.CD," 181,115,898.00 "
Nicaragua,NIC,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 612,866,514.20 "
Nicaragua,NIC,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 107,100,470.60 "
Nicaragua,NIC,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 1,739,460.00 "
Nicaragua,NIC,,DT.DIS.PROP.CD," 3,741,480.00 "
Nicaragua,NIC,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Nicaragua,NIC,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 1,844,720.30 "
Nicaragua,NIC,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 6,076,517.10 "
Nicaragua,NIC,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 483,497.30 "
"Iran, Islamic Rep.",IRN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 105,885,317.00 "
Belize,BLZ,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 105,609,924.90 "
,NER,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 613,393,210.20 "
Niger,NER,,DT.INT.DLXF.CD," 58,798,606.40 "
Niger,NER,,DT.AMT.BLAT.CD," 38,815,599.90 "
Niger,NER,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 150,675,402.10 "
Niger,NER,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 20,553,332.60 "
